Date,MaximumTemp,MinimumTemp,AverageTemp,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTemp,SnowDepth,Ozone,CO,bCO,bOzone
2018-01-29,59,43,51.0,,14,0,0.0,0.0,1.8,0.0,0.009000000000000001,0.647,1,0
2018-01-30,64,41,52.5,,12,0,0.0,0.0,3.1,0.0,0.008,0.645,1,0
2018-01-31,65,41,53.0,,12,0,0.0,0.0,3.4,0.0,0.016,0.716,1,0
2018-02-01,68,46,57.0,,8,0,0.0,0.0,7.2,0.0,0.023,0.499,0,0
2018-02-02,71,45,58.0,,7,0,0.0,0.0,8.0,0.0,0.026,0.585,1,0
2018-02-03,75,45,60.0,,5,0,0.0,0.0,9.8,0.0,0.029,0.589,1,0
2018-02-04,74,48,61.0,,4,0,0.0,0.0,10.6,0.0,0.029,0.5479999999999999,1,0
2018-02-05,75,47,61.0,,4,0,0.0,0.0,10.4,0.0,0.025,0.6579999999999999,1,0
2018-02-06,74,47,60.5,,4,0,0.0,0.0,9.7,0.0,0.025,0.325,0,0
2018-02-07,72,47,59.5,,5,0,0.0,0.0,8.5,0.0,0.027000000000000003,0.499,0,0
2018-02-08,75,45,60.0,,5,0,0.0,0.0,8.8,0.0,0.027000000000000003,0.568,1,0
2018-02-09,76,45,60.5,,4,0,0.0,0.0,9.1,0.0,0.025,0.623,1,0
2018-02-10,67,46,56.5,,8,0,0.0,0.0,4.9,0.0,0.028,0.35600000000000004,0,0
2018-02-11,63,37,50.0,,15,0,0.0,0.0,-1.8,0.0,0.028,0.281,0,0
2018-02-12,61,38,49.5,,15,0,0.0,0.0,-2.5,0.0,0.028,0.316,0,0
2018-02-13,65,38,51.5,,13,0,0.0,0.0,-0.7,0.0,0.029,0.371,0,0
2018-02-14,68,38,53.0,,12,0,0.0,0.0,0.6,0.0,0.034,0.365,0,0
2018-02-15,63,40,51.5,,13,0,0.0,0.0,-1.1,0.0,0.031,0.337,0,0
2018-02-16,65,36,50.5,,14,0,0.0,0.0,-2.3,0.0,0.032,0.517,1,0
2018-02-17,71,40,55.5,,9,0,0.0,0.0,2.5,0.0,0.037000000000000005,0.378,0,1
2018-02-18,63,42,52.5,,12,0,0.0,0.0,-0.7,0.0,0.033,0.238,0,0
2018-02-19,53,33,43.0,,22,0,0.0,0.0,-10.4,0.0,0.031,0.343,0,0
2018-02-20,55,32,43.5,,21,0,0.0,0.0,-10.1,0.0,0.03,0.374,0,0
2018-02-21,57,34,45.5,,19,0,0.0,0.0,-8.3,0.0,0.033,0.35200000000000004,0,0
2018-02-22,56,36,46.0,,19,0,0.0,0.0,-7.9,0.0,0.032,0.281,0,0
2018-02-23,55,32,43.5,,21,0,0.0,0.0,-10.6,0.0,0.026,0.399,0,0
2018-02-24,60,31,45.5,,19,0,0.0,0.0,-8.8,0.0,0.032,0.379,0,0
2018-02-25,65,38,51.5,,13,0,0.0,0.0,-3.0,0.0,0.035,0.284,0,0
2018-02-26,51,40,45.5,,19,0,0.61,T,-9.1,0.0,0.034,0.29,0,0
2018-02-27,59,38,48.5,,16,0,0.0,0.0,-6.3,0.0,0.034,0.251,0,0
2018-02-28,60,35,47.5,,17,0,0.05,0.0,-7.4,0.0,0.034,0.268,0,0
2018-03-01,55,45,50.0,,15,0,1.47,0.0,-5.1,0.0,0.036000000000000004,0.159,0,1
2018-03-02,50,39,44.5,,20,0,0.34,0.0,-10.7,0.0,0.036000000000000004,0.205,0,1
2018-03-03,57,36,46.5,,18,0,0.07,0.0,-8.8,0.0,0.036000000000000004,0.237,0,1
2018-03-04,56,35,45.5,,19,0,0.0,0.0,-10.0,0.0,0.035,0.274,0,0
2018-03-05,61,34,47.5,,17,0,0.0,0.0,-8.1,0.0,0.03,0.401,0,0
2018-03-06,67,38,52.5,,12,0,0.0,0.0,-3.2,0.0,0.032,0.481,0,0
2018-03-07,73,46,59.5,,5,0,0.0,0.0,3.7,0.0,0.033,0.447,0,0
2018-03-08,70,52,61.0,,4,0,0.15,0.0,5.1,0.0,0.031,0.3720000000000001,0,0
2018-03-09,69,50,59.5,,5,0,0.0,0.0,3.5,0.0,0.028,0.43,0,0
2018-03-10,63,50,56.5,,8,0,0.0,0.0,0.4,0.0,0.019,0.5589999999999999,1,0
2018-03-11,73,45,59.0,,6,0,0.0,0.0,2.8,0.0,0.028,0.513,1,0
2018-03-12,76,52,64.0,,1,0,0.01,0.0,7.7,0.0,0.03,0.373,0,0
2018-03-13,63,51,57.0,,8,0,0.84,0.0,0.6,0.0,0.03,0.35200000000000004,0,0
2018-03-14,59,45,52.0,,13,0,0.12,0.0,-4.5,0.0,0.037000000000000005,0.34600000000000003,0,1
2018-03-15,52,39,45.5,,19,0,0.43,0.0,-11.1,0.0,0.032,0.358,0,0
2018-03-16,58,45,51.5,,13,0,0.31,0.0,-5.2,0.0,0.036000000000000004,0.33,0,1
2018-03-17,60,41,50.5,,14,0,0.0,0.0,-6.3,0.0,0.034,0.369,0,0
2018-03-18,60,36,48.0,,17,0,0.0,0.0,-8.9,0.0,0.032,0.439,0,0
2018-03-19,68,41,54.5,,10,0,0.0,0.0,-2.4,0.0,0.03,0.512,1,0
2018-03-20,57,52,54.5,,10,0,0.5,0.0,-2.5,0.0,0.027000000000000003,0.42,0,0
2018-03-21,69,53,61.0,,4,0,0.77,0.0,3.9,0.0,0.027000000000000003,0.405,0,0
2018-03-22,66,44,55.0,,10,0,0.36,0.0,-2.2,0.0,0.035,0.377,0,0
2018-03-23,61,39,50.0,,15,0,0.0,0.0,-7.3,0.0,0.04,0.294,0,1
2018-03-24,60,44,52.0,,13,0,0.0,0.0,-5.4,0.0,0.04,0.251,0,1
2018-03-25,61,39,50.0,,15,0,0.0,0.0,-7.5,0.0,0.034,0.0,0,0
2018-03-26,67,42,54.5,,10,0,0.0,0.0,-3.1,0.0,0.032,0.0,0,0
2018-03-27,77,47,62.0,,3,0,0.0,0.0,4.3,0.0,0.036000000000000004,0.281,0,1
2018-03-28,82,48,65.0,,0,0,0.0,0.0,7.2,0.0,0.037000000000000005,0.311,0,1
2018-03-29,86,53,69.5,,0,5,0.0,0.0,11.6,0.0,0.033,0.35200000000000004,0,0
2018-03-30,83,52,67.5,,0,3,0.0,0.0,9.5,0.0,0.042,0.486,0,1
2018-03-31,82,55,68.5,,0,4,0.0,0.0,10.4,0.0,0.039,0.363,0,1
2018-04-01,81,49,65.0,,0,0,0.0,0.0,6.8,0.0,0.037000000000000005,0.285,0,1
2018-04-02,77,52,64.5,,0,0,0.0,0.0,6.1,0.0,0.037000000000000005,0.325,0,1
2018-04-03,80,48,64.0,,1,0,0.0,0.0,5.5,0.0,0.036000000000000004,0.336,0,1
2018-04-04,77,52,64.5,,0,0,0.0,0.0,5.9,0.0,0.04,0.275,0,1
2018-04-05,66,53,59.5,,5,0,0.09,0.0,0.7,0.0,0.033,0.237,0,0
2018-04-06,62,54,58.0,,7,0,1.2,0.0,-0.9,0.0,0.027000000000000003,0.231,0,0
2018-04-07,70,52,61.0,,4,0,0.45,0.0,1.9,0.0,0.033,0.234,0,0
2018-04-08,69,47,58.0,,7,0,0.0,0.0,-1.3,0.0,0.035,0.293,0,0
2018-04-09,76,50,63.0,,2,0,0.0,0.0,3.6,0.0,0.026,0.334,0,0
2018-04-10,71,53,62.0,,3,0,0.0,0.0,2.4,0.0,0.032,0.269,0,0
2018-04-11,64,46,55.0,,10,0,0.06,0.0,-4.8,0.0,0.04,0.242,0,1
2018-04-12,65,41,53.0,,12,0,0.0,0.0,-7.0,0.0,0.041,0.34,0,1
2018-04-13,72,46,59.0,,6,0,0.0,0.0,-1.2,0.0,0.033,0.34,0,0
2018-04-14,79,49,64.0,,1,0,0.0,0.0,3.6,0.0,0.038,0.341,0,1
2018-04-15,68,49,58.5,,6,0,0.0,0.0,-2.1,0.0,0.043,0.26,0,1
2018-04-16,57,43,50.0,,15,0,0.65,0.0,-10.8,0.0,0.038,0.266,0,1
2018-04-17,66,39,52.5,,12,0,0.0,0.0,-8.5,0.0,0.034,0.316,0,0
2018-04-18,65,46,55.5,,9,0,0.0,0.0,-5.7,0.0,0.028,0.285,0,0
2018-04-19,73,40,56.5,,8,0,0.0,0.0,-5.0,0.0,0.031,0.334,0,0
2018-04-20,83,48,65.5,,0,1,0.0,0.0,3.8,0.0,0.031,0.324,0,0
2018-04-21,84,51,67.5,,0,3,0.0,0.0,5.6,0.0,0.038,0.305,0,1
2018-04-22,87,55,71.0,,0,6,0.0,0.0,8.9,0.0,0.038,0.381,0,1
2018-04-23,86,57,71.5,,0,7,0.0,0.0,9.1,0.0,0.042,0.293,0,1
2018-04-24,86,56,71.0,,0,6,0.0,0.0,8.4,0.0,0.045,0.268,0,1
2018-04-25,85,51,68.0,,0,3,0.0,0.0,5.2,0.0,0.043,0.275,0,1
2018-04-26,76,51,63.5,,1,0,0.0,0.0,0.4,0.0,0.04,0.221,0,1
2018-04-27,72,50,61.0,,4,0,0.0,0.0,-2.3,0.0,0.04,0.253,0,1
2018-04-28,67,48,57.5,,7,0,0.0,0.0,-6.1,0.0,0.042,0.246,0,1
2018-04-29,72,47,59.5,,5,0,0.0,0.0,-4.3,0.0,0.039,0.248,0,1
2018-04-30,73,49,61.0,,4,0,0.0,0.0,-3.0,0.0,0.032,0.253,0,0
2018-05-01,80,51,65.5,,0,1,0.0,0.0,1.2,0.0,0.034,0.276,0,0
2018-05-02,81,51,66.0,,0,1,0.0,0.0,1.5,0.0,0.037000000000000005,0.261,0,1
2018-05-03,77,51,64.0,,1,0,0.0,0.0,-0.7,0.0,0.034,0.272,0,0
2018-05-04,87,52,69.5,,0,5,0.0,0.0,4.5,0.0,0.039,0.319,0,1
2018-05-05,81,56,68.5,,0,4,0.0,0.0,3.3,0.0,0.035,0.305,0,0
2018-05-06,78,51,64.5,,0,0,0.0,0.0,-0.9,0.0,0.038,0.251,0,1
2018-05-07,88,54,71.0,,0,6,0.0,0.0,5.4,0.0,0.037000000000000005,0.279,0,1
2018-05-08,87,58,72.5,,0,8,0.0,0.0,6.6,0.0,0.036000000000000004,0.295,0,1
2018-05-09,83,57,70.0,,0,5,0.0,0.0,3.9,0.0,0.032,0.271,0,0
2018-05-10,86,53,69.5,,0,5,0.0,0.0,3.2,0.0,0.038,0.304,0,1
2018-05-11,83,56,69.5,,0,5,0.0,0.0,3.0,0.0,0.038,0.267,0,1
2018-05-12,85,57,71.0,,0,6,0.0,0.0,4.3,0.0,0.041,0.273,0,1
2018-05-13,77,54,65.5,,0,1,0.0,0.0,-1.4,0.0,0.038,0.266,0,1
2018-05-14,76,52,64.0,,1,0,0.0,0.0,-3.1,0.0,0.034,0.284,0,0
2018-05-15,75,52,63.5,,1,0,0.0,0.0,-3.8,0.0,0.035,0.259,0,0
2018-05-16,71,53,62.0,,3,0,0.1,0.0,-5.5,0.0,0.032,0.267,0,0
2018-05-17,83,51,67.0,,0,2,0.0,0.0,-0.7,0.0,0.032,0.273,0,0
2018-05-18,83,54,68.5,,0,4,0.0,0.0,0.6,0.0,0.031,0.301,0,0
2018-05-19,80,54,67.0,,0,2,0.0,0.0,-1.1,0.0,0.033,0.266,0,0
2018-05-20,75,53,64.0,,1,0,0.0,0.0,-4.2,0.0,0.036000000000000004,0.272,0,1
2018-05-21,84,52,68.0,,0,3,0.0,0.0,-0.4,0.0,0.034,0.29,0,0
2018-05-22,78,55,66.5,,0,2,0.0,0.0,-2.1,0.0,0.035,0.299,0,0
2018-05-23,72,54,63.0,,2,0,0.0,0.0,-5.8,0.0,0.035,0.274,0,0
2018-05-24,76,53,64.5,,0,0,0.0,0.0,-4.5,0.0,0.034,0.307,0,0
2018-05-25,68,54,61.0,,4,0,0.32,0.0,-8.2,0.0,0.029,0.333,0,0
2018-05-26,75,54,64.5,,0,0,0.0,0.0,-4.8,0.0,0.029,0.37,0,0
2018-05-27,90,54,72.0,,0,7,0.0,0.0,2.5,0.0,0.029,0.391,0,0
2018-05-28,95,61,78.0,,0,13,0.0,0.0,8.3,0.0,0.036000000000000004,0.4370000000000001,0,1
2018-05-29,98,65,81.5,,0,17,0.0,0.0,11.6,0.0,0.038,0.38,0,1
2018-05-30,75,55,65.0,,0,0,0.0,0.0,-5.1,0.0,0.037000000000000005,0.3,0,1
2018-05-31,75,52,63.5,,1,0,0.0,0.0,-6.7,0.0,0.037000000000000005,0.268,0,1
2018-06-01,86,53,69.5,,0,5,0.0,0.0,-0.9,0.0,0.038,0.33,0,1
2018-06-02,97,58,77.5,,0,13,0.0,0.0,6.9,0.0,0.051,0.504,1,1
2018-06-03,100,64,82.0,,0,17,0.0,0.0,11.2,0.0,0.046,0.384,0,1
2018-06-04,91,62,76.5,,0,12,0.0,0.0,5.5,0.0,0.038,0.307,0,1
2018-06-05,87,56,71.5,,0,7,0.0,0.0,0.4,0.0,0.042,0.292,0,1
2018-06-06,81,55,68.0,,0,3,0.0,0.0,-3.3,0.0,0.035,0.289,0,0
2018-06-07,84,56,70.0,,0,5,0.0,0.0,-1.5,0.0,0.038,0.29600000000000004,0,1
2018-06-08,90,56,73.0,,0,8,0.0,0.0,1.3,0.0,0.042,0.303,0,1
2018-06-09,81,60,70.5,,0,6,0.0,0.0,-1.4,0.0,0.033,0.267,0,0
2018-06-10,84,57,70.5,,0,6,0.0,0.0,-1.6,0.0,0.035,0.285,0,0
2018-06-11,91,55,73.0,,0,8,0.0,0.0,0.7,0.0,0.035,0.35,0,0
2018-06-12,100,61,80.5,,0,16,0.0,0.0,8.0,0.0,0.043,0.35200000000000004,0,1
2018-06-13,100,64,82.0,,0,17,0.0,0.0,9.3,0.0,0.044,0.373,0,1
2018-06-14,93,60,76.5,,0,12,0.0,0.0,3.6,0.0,0.041,0.331,0,1
2018-06-15,85,58,71.5,,0,7,0.0,0.0,-1.6,0.0,0.036000000000000004,0.34700000000000003,0,1
2018-06-16,83,55,69.0,,0,4,0.0,0.0,-4.3,0.0,0.033,0.32299999999999995,0,0
2018-06-17,80,54,67.0,,0,2,0.0,0.0,-6.5,0.0,0.036000000000000004,0.331,0,1
2018-06-18,91,57,74.0,,0,9,0.0,0.0,0.3,0.0,0.037000000000000005,0.267,0,1
2018-06-19,95,58,76.5,,0,12,0.0,0.0,2.7,0.0,0.04,0.236,0,1
2018-06-20,91,57,74.0,,0,9,0.0,0.0,0.0,0.0,0.032,0.207,0,0
2018-06-21,97,55,76.0,,0,11,0.0,0.0,1.8,0.0,0.044,0.266,0,1
2018-06-22,103,63,83.0,,0,18,0.0,0.0,8.6,0.0,0.048,0.378,0,1
2018-06-23,101,68,84.5,,0,20,0.0,0.0,9.9,0.0,0.044,0.463,0,1
2018-06-24,94,66,80.0,,0,15,0.0,0.0,5.2,0.0,0.039,0.284,0,1
2018-06-25,86,58,72.0,,0,7,0.0,0.0,-3.0,0.0,0.037000000000000005,0.241,0,1
2018-06-26,94,57,75.5,,0,11,0.0,0.0,0.4,0.0,0.044,0.232,0,1
2018-06-27,88,57,72.5,,0,8,0.0,0.0,-2.8,0.0,0.038,0.229,0,1
2018-06-28,91,58,74.5,,0,10,0.0,0.0,-1.0,0.0,0.039,0.227,0,1
2018-06-29,98,60,79.0,,0,14,0.0,0.0,3.4,0.0,0.039,0.34600000000000003,0,1
2018-06-30,103,66,84.5,,0,20,0.0,0.0,8.7,0.0,0.039,0.359,0,1
2018-07-01,99,64,81.5,,0,17,0.0,0.0,5.5,0.0,0.04,0.29100000000000004,0,1
2018-07-02,91,59,75.0,,0,10,0.0,0.0,-1.1,0.0,0.04,0.318,0,1
2018-07-03,87,58,72.5,,0,8,0.0,0.0,-3.7,0.0,0.039,0.324,0,1
2018-07-04,79,57,68.0,,0,3,0.0,0.0,-8.4,0.0,0.034,0.231,0,0
2018-07-05,93,56,74.5,,0,10,0.0,0.0,-2.0,0.0,0.041,0.281,0,1
2018-07-06,95,67,81.0,,0,16,0.0,0.0,4.4,0.0,0.036000000000000004,0.36,0,1
2018-07-07,100,66,83.0,,0,18,0.0,0.0,6.3,0.0,0.042,0.321,0,1
2018-07-08,97,64,80.5,,0,16,0.0,0.0,3.7,0.0,0.037000000000000005,0.242,0,1
2018-07-09,101,63,82.0,,0,17,0.0,0.0,5.1,0.0,0.042,0.276,0,1
2018-07-10,100,66,83.0,,0,18,0.0,0.0,6.0,0.0,0.042,0.287,0,1
2018-07-11,101,63,82.0,,0,17,0.0,0.0,4.9,0.0,0.043,0.292,0,1
2018-07-12,98,65,81.5,,0,17,0.0,0.0,4.3,0.0,0.046,0.29600000000000004,0,1
2018-07-13,99,70,84.5,,0,20,0.0,0.0,7.3,0.0,0.04,0.314,0,1
2018-07-14,98,66,82.0,,0,17,0.0,0.0,4.7,0.0,0.037000000000000005,0.349,0,1
2018-07-15,96,61,78.5,,0,14,0.0,0.0,1.2,0.0,0.031,0.31,0,0
2018-07-16,102,60,81.0,,0,16,0.0,0.0,3.6,0.0,0.042,0.338,0,1
2018-07-17,103,62,82.5,,0,18,0.0,0.0,5.1,0.0,0.049,0.34,0,1
2018-07-18,105,65,85.0,,0,20,0.0,0.0,7.6,0.0,0.05,0.369,0,1
2018-07-19,102,66,84.0,,0,19,0.0,0.0,6.5,0.0,0.045,0.334,0,1
2018-07-20,96,66,81.0,,0,16,0.0,0.0,3.5,0.0,0.042,0.275,0,1
2018-07-21,97,67,82.0,,0,17,0.0,0.0,4.5,0.0,0.038,0.244,0,1
2018-07-22,98,64,81.0,,0,16,0.0,0.0,3.5,0.0,0.033,0.238,0,0
2018-07-23,102,65,83.5,,0,19,0.0,0.0,6.0,0.0,0.039,0.279,0,1
2018-07-24,104,62,83.0,,0,18,0.0,0.0,5.5,0.0,0.044,0.28800000000000003,0,1
2018-07-25,109,65,87.0,,0,22,0.0,0.0,9.5,0.0,0.042,0.313,0,1
2018-07-26,102,65,83.5,,0,19,0.0,0.0,6.1,0.0,0.043,0.37,0,1
2018-07-27,97,62,79.5,,0,15,0.0,0.0,2.1,0.0,0.04,0.366,0,1
2018-07-28,100,61,80.5,,0,16,0.0,0.0,3.1,0.0,0.045,0.409,0,1
2018-07-29,91,62,76.5,,0,12,0.0,0.0,-0.8,0.0,0.03,0.401,0,0
2018-07-30,99,62,80.5,,0,16,0.0,0.0,3.2,0.0,0.044,0.426,0,1
2018-07-31,97,63,80.0,,0,15,0.0,0.0,2.7,0.0,0.047,0.469,0,1
2018-08-01,96,62,79.0,1.8,0,14,0.0,0.0,,0.0,0.046,0.414,0,1
2018-08-02,94,60,77.0,-0.2,0,12,0.0,0.0,,0.0,0.044,0.405,0,1
2018-08-03,97,59,78.0,0.9,0,13,0.0,0.0,,0.0,0.047,0.448,0,1
2018-08-04,100,64,82.0,4.9,0,17,0.0,0.0,,0.0,0.045,0.476,0,1
2018-08-05,94,62,78.0,1.0,0,13,0.0,0.0,,0.0,0.041,0.414,0,1
2018-08-06,96,63,79.5,2.5,0,15,0.0,0.0,,0.0,0.043,0.526,1,1
2018-08-07,93,65,79.0,2.1,0,14,0.0,0.0,,0.0,0.038,0.425,0,1
2018-08-08,96,60,78.0,1.1,0,13,0.0,0.0,,0.0,0.048,0.552,1,1
2018-08-09,103,62,82.5,5.7,0,18,0.0,0.0,,0.0,0.062,0.581,1,1
2018-08-10,103,67,85.0,8.3,0,20,0.0,0.0,,0.0,0.058,0.49,0,1
2018-08-11,99,67,83.0,6.3,0,18,0.0,0.0,,0.0,0.038,0.303,0,1
2018-08-12,98,67,82.5,5.9,0,18,0.0,0.0,,0.0,0.038,0.35,0,1
2018-08-13,94,61,77.5,0.9,0,13,0.0,0.0,,0.0,0.044,0.42,0,1
2018-08-14,89,59,74.0,-2.5,0,9,0.0,0.0,,0.0,0.035,0.378,0,0
2018-08-15,89,59,74.0,-2.4,0,9,0.0,0.0,,0.0,0.038,0.362,0,1
2018-08-16,95,61,78.0,1.6,0,13,0.0,0.0,,0.0,0.047,0.334,0,1
2018-08-17,101,62,81.5,5.2,0,17,0.0,0.0,,0.0,0.05,0.354,0,1
2018-08-18,103,65,84.0,7.7,0,19,0.0,0.0,,0.0,0.052000000000000005,0.415,0,1
2018-08-19,100,63,81.5,5.3,0,17,0.0,0.0,,0.0,0.049,0.354,0,1
2018-08-20,92,60,76.0,-0.1,0,11,0.0,0.0,,0.0,0.048,0.382,0,1
2018-08-21,79,56,67.5,-8.6,0,3,0.0,0.0,,0.0,0.036000000000000004,0.392,0,1
2018-08-22,88,57,72.5,-3.5,0,8,0.0,0.0,,0.0,0.046,0.449,0,1
2018-08-23,83,58,70.5,-5.4,0,6,0.0,0.0,,0.0,0.045,0.49,0,1
2018-08-24,83,57,70.0,-5.9,0,5,0.0,0.0,,0.0,0.048,0.529,1,1
2018-08-25,90,56,73.0,-2.8,0,8,0.0,0.0,,0.0,0.049,0.465,0,1
2018-08-26,88,56,72.0,-3.7,0,7,0.0,0.0,,0.0,0.039,0.317,0,1
2018-08-27,83,57,70.0,-5.6,0,5,0.0,0.0,,0.0,0.034,0.29,0,0
2018-08-28,79,59,69.0,-6.6,0,4,0.0,0.0,,0.0,0.027000000000000003,0.268,0,0
2018-08-29,84,57,70.5,-5.0,0,6,0.0,0.0,,0.0,0.034,0.27,0,0
2018-08-30,80,57,68.5,-6.9,0,4,0.0,0.0,,0.0,0.042,0.315,0,1
2018-08-31,90,57,73.5,-1.8,0,9,0.0,0.0,,0.0,0.036000000000000004,0.31,0,1
2018-09-01,93,59,76.0,,0,11,0.0,0.0,0.8,0.0,0.036000000000000004,0.314,0,1
2018-09-02,97,61,79.0,,0,14,0.0,0.0,3.9,0.0,0.047,0.305,0,1
2018-09-03,94,59,76.5,,0,12,0.0,0.0,1.5,0.0,0.046,0.293,0,1
2018-09-04,92,58,75.0,,0,10,0.0,0.0,0.1,0.0,0.045,0.317,0,1
2018-09-05,90,59,74.5,,0,10,0.0,0.0,-0.3,0.0,0.042,0.302,0,1
2018-09-06,92,55,73.5,,0,9,0.0,0.0,-1.2,0.0,0.04,0.322,0,1
2018-09-07,99,58,78.5,,0,14,0.0,0.0,3.9,0.0,0.045,0.383,0,1
2018-09-08,96,63,79.5,,0,15,0.0,0.0,5.0,0.0,0.039,0.268,0,1
2018-09-09,97,59,78.0,,0,13,0.0,0.0,3.6,0.0,0.04,0.276,0,1
2018-09-10,95,61,78.0,,0,13,0.0,0.0,3.8,0.0,0.044,0.303,0,1
2018-09-11,91,59,75.0,,0,10,0.0,0.0,0.9,0.0,0.041,0.28300000000000003,0,1
2018-09-12,79,56,67.5,,0,3,0.0,0.0,-6.4,0.0,0.034,0.27,0,0
2018-09-13,81,60,70.5,,0,6,0.0,0.0,-3.3,0.0,0.031,0.263,0,0
2018-09-14,83,56,69.5,,0,5,0.0,0.0,-4.1,0.0,0.035,0.331,0,0
2018-09-15,80,55,67.5,,0,3,0.0,0.0,-6.0,0.0,0.031,0.271,0,0
2018-09-16,83,50,66.5,,0,2,0.0,0.0,-6.8,0.0,0.034,0.282,0,0
2018-09-17,85,55,70.0,,0,5,0.0,0.0,-3.1,0.0,0.034,0.312,0,0
2018-09-18,83,55,69.0,,0,4,0.0,0.0,-3.9,0.0,0.038,0.334,0,1
2018-09-19,88,56,72.0,,0,7,0.0,0.0,-0.7,0.0,0.042,0.405,0,1
2018-09-20,91,56,73.5,,0,9,0.0,0.0,0.9,0.0,0.049,0.447,0,1
2018-09-21,95,56,75.5,,0,11,0.0,0.0,3.1,0.0,0.06,0.475,0,1
2018-09-22,93,60,76.5,,0,12,0.0,0.0,4.4,0.0,0.054000000000000006,0.34700000000000003,0,1
2018-09-23,91,58,74.5,,0,10,0.0,0.0,2.6,0.0,0.039,0.348,0,1
2018-09-24,92,56,74.0,,0,9,0.0,0.0,2.3,0.0,0.043,0.465,0,1
2018-09-25,93,56,74.5,,0,10,0.0,0.0,3.0,0.0,0.046,0.488,0,1
2018-09-26,96,58,77.0,,0,12,0.0,0.0,5.7,0.0,0.049,0.519,1,1
2018-09-27,96,58,77.0,,0,12,0.0,0.0,6.0,0.0,0.051,0.449,0,1
2018-09-28,82,57,69.5,,0,5,0.0,0.0,-1.3,0.0,0.041,0.333,0,1
2018-09-29,77,56,66.5,,0,2,0.0,0.0,-4.0,0.0,0.034,0.284,0,0
2018-09-30,82,57,69.5,,0,5,0.0,0.0,-0.8,0.0,0.032,0.294,0,0
2018-10-01,85,61,73.0,,0,8,0.0,0.0,3.0,0.0,0.035,0.0,0,0
2018-10-02,85,65,75.0,,0,10,0.0,0.0,5.3,0.0,0.033,0.0,0,0
2018-10-03,84,64,74.0,,0,9,0.02,0.0,4.5,0.0,0.02,0.0,0,0
2018-10-04,77,59,68.0,,0,3,0.02,0.0,-1.2,0.0,0.027000000000000003,0.0,0,0
2018-10-05,78,55,66.5,,0,2,0.0,0.0,-2.4,0.0,0.023,0.0,0,0
2018-10-06,79,59,69.0,,0,4,0.0,0.0,0.4,0.0,0.026,0.0,0,0
2018-10-07,80,57,68.5,,0,4,0.0,0.0,0.2,0.0,0.035,0.0,0,0
2018-10-08,83,57,70.0,,0,5,0.0,0.0,2.0,0.0,0.039,0.0,0,1
2018-10-09,85,56,70.5,,0,6,0.0,0.0,2.8,0.0,0.039,0.0,0,1
2018-10-10,80,53,66.5,,0,2,0.0,0.0,-0.9,0.0,0.029,0.0,0,0
2018-10-11,76,53,64.5,,0,0,0.0,0.0,-2.6,0.0,0.032,0.0,0,0
2018-10-12,85,53,69.0,,0,4,0.0,0.0,2.2,0.0,0.029,0.0,0,0
2018-10-13,84,51,67.5,,0,3,0.0,0.0,1.0,0.0,0.037000000000000005,0.0,0,1
2018-10-14,82,49,65.5,,0,1,0.0,0.0,-0.7,0.0,0.037000000000000005,0.0,0,1
2018-10-15,82,51,66.5,,0,2,0.0,0.0,0.7,0.0,0.039,0.0,0,1
2018-10-16,82,47,64.5,,0,0,0.0,0.0,-1.0,0.0,0.04,0.0,0,1
2018-10-17,82,49,65.5,,0,1,0.0,0.0,0.3,0.0,0.05,0.0,0,1
2018-10-18,81,50,65.5,,0,1,0.0,0.0,0.7,0.0,0.048,0.0,0,1
2018-10-19,83,49,66.0,,0,1,0.0,0.0,1.5,0.0,0.049,0.0,0,1
2018-10-20,84,51,67.5,,0,3,0.0,0.0,3.4,0.0,0.055,0.083,0,1
2018-10-21,83,50,66.5,,0,2,0.0,0.0,2.7,0.0,0.044,0.0,0,1
2018-10-22,80,51,65.5,,0,1,0.0,0.0,2.1,0.0,0.036000000000000004,0.0,0,1
2018-10-23,73,49,61.0,,4,0,0.0,0.0,-2.1,0.0,0.035,0.0,0,0
2018-10-24,79,48,63.5,,1,0,0.0,0.0,0.8,0.0,0.037000000000000005,0.043,0,1
2018-10-25,82,50,66.0,,0,1,0.0,0.0,3.6,0.0,0.037000000000000005,0.0,0,1
2018-10-26,82,54,68.0,,0,3,0.0,0.0,6.0,0.0,0.043,0.125,0,1
2018-10-27,83,55,69.0,,0,4,0.0,0.0,7.4,0.0,0.041,0.0,0,1
2018-10-28,82,55,68.5,,0,4,0.0,0.0,7.2,0.0,0.022,0.0,0,0
2018-10-29,73,51,62.0,,3,0,0.0,0.0,1.1,0.0,0.029,0.0,0,0
2018-10-30,75,50,62.5,,2,0,0.0,0.0,2.0,0.0,0.031,0.0,0,0
2018-10-31,77,47,62.0,,3,0,0.0,0.0,1.8,0.0,0.033,0.0,0,0
2018-11-01,83,51,67.0,,0,2,0.00,0.0,7.2,0.0,0.037000000000000005,0.0,0,1
2018-11-02,81,52,66.5,,0,2,0.00,0.0,7.1,0.0,0.044,0.0,0,1
2018-11-03,80,52,66.0,,0,1,0.00,0.0,6.9,0.0,0.034,0.0,0,0
2018-11-04,82,52,67.0,,0,2,0.00,0.0,8.3,0.0,0.044,0.048,0,1
