Datetime,CH4_ppm
2/18/17 17:26,2.09376
2/18/17 17:27,2.05156
2/18/17 17:28,2.05435
2/18/17 17:29,2.06336
2/18/17 17:30,2.06195
2/18/17 17:31,2.06306
2/18/17 17:32,2.05416
2/18/17 17:33,2.05408
2/18/17 17:34,2.05636
2/18/17 17:35,2.06029
2/18/17 17:36,2.05029
2/18/17 17:37,2.05568
2/18/17 17:38,2.06082
2/18/17 17:39,2.06199
2/18/17 17:40,2.06718
2/18/17 17:41,2.06071
2/18/17 17:42,2.07078
2/18/17 17:43,2.0665
2/18/17 17:44,2.0606
2/18/17 17:45,2.05513
2/18/17 17:46,2.05638
2/18/17 17:47,2.05792
2/18/17 17:48,2.05858
2/18/17 17:49,2.04632
2/18/17 17:50,2.04476
2/18/17 17:51,2.04705
2/18/17 17:52,2.05
2/18/17 17:53,2.05092
2/18/17 17:54,2.0504
2/18/17 17:55,2.05175
2/18/17 17:56,2.04718
2/18/17 17:57,2.04632
2/18/17 17:58,2.04551
2/18/17 17:59,2.05066
2/18/17 18:00,2.05274
2/18/17 18:01,2.07566
2/18/17 18:02,2.05167
2/18/17 18:03,2.05186
2/18/17 18:04,2.0516
2/18/17 18:05,2.05571
2/18/17 18:06,2.05491
2/18/17 18:07,2.05593
2/18/17 18:08,2.05501
2/18/17 18:09,2.05511
2/18/17 18:10,2.06334
2/18/17 18:11,2.06622
2/18/17 18:12,2.15592
2/18/17 18:13,2.07229
2/18/17 18:14,2.06756
2/18/17 18:15,2.07062
2/18/17 18:16,2.07175
2/18/17 18:17,2.07601
2/18/17 18:18,2.08337
2/18/17 18:19,2.07942
2/18/17 18:20,2.07628
2/18/17 18:21,2.07829
2/18/17 18:22,2.07912
2/18/17 18:23,2.08641
2/18/17 18:24,2.12867
2/18/17 18:25,2.08071
2/18/17 18:26,2.0805
2/18/17 18:27,2.07977
2/18/17 18:28,2.08084
2/18/17 18:29,2.10278
2/18/17 18:30,2.08597
2/18/17 18:31,2.08451
2/18/17 18:32,2.08557
2/18/17 18:33,2.08765
2/18/17 18:34,2.08653
2/18/17 18:35,2.10585
2/18/17 18:36,2.0787
2/18/17 18:37,2.0765
2/18/17 18:38,2.07801
2/18/17 18:39,2.07971
2/18/17 18:40,2.09357
2/18/17 18:41,2.08776
2/18/17 18:42,2.07849
2/18/17 18:43,2.07542
2/18/17 18:44,2.07537
2/18/17 18:45,2.09084
2/18/17 18:46,2.11932
2/18/17 18:47,2.08789
2/18/17 18:48,2.08508
2/18/17 18:49,2.08485
2/18/17 18:50,2.08325
2/18/17 18:51,2.14643
2/18/17 18:52,2.08346
2/18/17 18:53,2.08499
2/18/17 18:54,2.08532
2/18/17 18:55,2.08318
2/18/17 18:56,2.08499
2/18/17 18:57,2.13495
2/18/17 18:58,2.08492
2/18/17 18:59,2.0822
2/18/17 19:00,2.08054
2/18/17 19:01,2.08267
2/18/17 19:02,2.0865
2/18/17 19:03,2.11824
2/18/17 19:04,2.08783
2/18/17 19:05,2.09082
2/18/17 19:06,2.08816
2/18/17 19:07,2.09665
2/18/17 19:08,2.13179
2/18/17 19:09,2.09656
2/18/17 19:10,2.08611
2/18/17 19:11,2.08654
2/18/17 19:12,2.0825
2/18/17 19:13,2.08737
2/18/17 19:14,2.09351
2/18/17 19:15,2.08672
2/18/17 19:16,2.09037
2/18/17 19:17,2.09146
2/18/17 19:18,2.0928
2/18/17 19:19,2.12128
2/18/17 19:20,2.11948
2/18/17 19:21,2.09063
2/18/17 19:22,2.09184
2/18/17 19:23,2.09398
2/18/17 19:24,2.10783
2/18/17 19:25,2.0921
2/18/17 19:26,2.0955
2/18/17 19:27,2.09814
2/18/17 19:28,2.09954
2/18/17 19:29,2.09448
2/18/17 19:30,2.09828
2/18/17 19:31,2.10881
2/18/17 19:32,2.10101
2/18/17 19:33,2.10163
2/18/17 19:34,2.10161
2/18/17 19:35,2.10318
2/18/17 19:36,2.10334
2/18/17 19:37,2.15569
2/18/17 19:38,2.11167
2/18/17 19:39,2.10752
2/18/17 19:40,2.10626
2/18/17 19:41,2.1222
2/18/17 19:42,2.14416
2/18/17 19:43,2.14408
2/18/17 19:44,2.11468
2/18/17 19:45,2.11361
2/18/17 19:46,2.11537
2/18/17 19:47,2.12732
2/18/17 19:48,2.16837
2/18/17 19:49,2.14044
2/18/17 19:50,2.12022
2/18/17 19:51,2.11944
2/18/17 19:52,2.1226
2/18/17 19:53,2.12494
2/18/17 19:54,2.16879
2/18/17 19:55,2.12733
2/18/17 19:56,2.12293
2/18/17 19:57,2.11998
2/18/17 19:58,2.11983
2/18/17 19:59,2.13993
2/18/17 20:00,2.15006
2/18/17 20:01,2.12337
2/18/17 20:02,2.11476
2/18/17 20:03,2.1144
2/18/17 20:04,2.13129
2/18/17 20:05,2.15958
2/18/17 20:06,2.13312
2/18/17 20:07,2.11957
2/18/17 20:08,2.1159
2/18/17 20:09,2.11498
2/18/17 20:10,2.13025
2/18/17 20:11,2.14281
2/18/17 20:12,2.12181
2/18/17 20:13,2.11573
2/18/17 20:14,2.11664
2/18/17 20:15,2.11991
2/18/17 20:16,2.11882
2/18/17 20:17,2.12072
2/18/17 20:18,2.11293
2/18/17 20:19,2.10998
2/18/17 20:20,2.10905
2/18/17 20:21,2.11099
2/18/17 20:22,2.11581
2/18/17 20:23,2.10617
2/18/17 20:24,2.10076
2/18/17 20:25,2.10492
2/18/17 20:26,2.10547
2/18/17 20:27,2.10892
2/18/17 20:28,2.10917
2/18/17 20:29,2.1102
2/18/17 20:30,2.11331
2/18/17 20:31,2.11243
2/18/17 20:32,2.10589
2/18/17 20:33,2.12803
2/18/17 20:34,2.11489
2/18/17 20:35,2.11556
2/18/17 20:36,2.11625
2/18/17 20:37,2.11734
2/18/17 20:38,2.12143
2/18/17 20:39,2.14213
2/18/17 20:40,2.13219
2/18/17 20:41,2.13228
2/18/17 20:42,2.13407
2/18/17 20:43,2.13199
2/18/17 20:44,2.13459
2/18/17 20:45,2.12496
2/18/17 20:46,2.12536
2/18/17 20:47,2.12304
2/18/17 20:48,2.12112
2/18/17 20:49,2.12176
2/18/17 20:50,2.12572
2/18/17 20:51,2.1208
2/18/17 20:52,2.12041
2/18/17 20:53,2.11713
2/18/17 20:54,2.1162
2/18/17 20:55,2.14643
2/18/17 20:56,2.13917
2/18/17 20:57,2.13329
2/18/17 20:58,2.13713
2/18/17 20:59,2.13891
2/18/17 21:00,2.13915
2/18/17 21:01,2.13394
2/18/17 21:02,2.13345
2/18/17 21:03,2.13479
2/18/17 21:04,2.13406
2/18/17 21:05,2.13346
2/18/17 21:06,2.15907
2/18/17 21:07,2.14486
2/18/17 21:08,2.14707
2/18/17 21:09,2.14921
2/18/17 21:10,2.15274
2/18/17 21:11,2.15127
2/18/17 21:12,2.16541
2/18/17 21:13,2.14997
2/18/17 21:14,2.14936
2/18/17 21:15,2.14857
2/18/17 21:16,2.15902
2/18/17 21:17,2.19359
2/18/17 21:18,2.16726
2/18/17 21:19,2.15949
2/18/17 21:20,2.16136
2/18/17 21:21,2.1603
2/18/17 21:22,2.16758
2/18/17 21:23,2.16531
2/18/17 21:24,2.16129
2/18/17 21:25,2.15975
2/18/17 21:26,2.15915
2/18/17 21:27,2.15887
2/18/17 21:28,2.17076
2/18/17 21:29,2.1573
2/18/17 21:30,2.15766
2/18/17 21:31,2.15821
2/18/17 21:32,2.15666
2/18/17 21:33,2.16125
2/18/17 21:34,2.16672
2/18/17 21:35,2.16076
2/18/17 21:36,2.15348
2/18/17 21:37,2.15773
2/18/17 21:38,2.16621
2/18/17 21:39,2.17835
2/18/17 21:40,2.1664
2/18/17 21:41,2.17042
2/18/17 21:42,2.17327
2/18/17 21:43,2.17545
2/18/17 21:44,2.17843
2/18/17 21:45,2.1834
2/18/17 21:46,2.18708
2/18/17 21:47,2.19284
2/18/17 21:48,2.18864
2/18/17 21:49,2.18578
2/18/17 21:50,2.18755
2/18/17 21:51,2.18456
2/18/17 21:52,2.17545
2/18/17 21:53,2.17503
2/18/17 21:54,2.17356
2/18/17 21:55,2.17426
2/18/17 21:56,2.17085
2/18/17 21:57,2.17452
2/18/17 21:58,2.17359
2/18/17 21:59,2.17876
2/18/17 22:00,2.18148
2/18/17 22:01,2.18167
2/18/17 22:02,2.17234
2/18/17 22:03,2.17028
2/18/17 22:04,2.17009
2/18/17 22:05,2.17049
2/18/17 22:06,2.17334
2/18/17 22:07,2.17525
2/18/17 22:08,2.17719
2/18/17 22:09,2.17964
2/18/17 22:10,2.18358
2/18/17 22:11,2.19313
2/18/17 22:12,2.19839
2/18/17 22:13,2.19507
2/18/17 22:14,2.20303
2/18/17 22:15,2.2087
2/18/17 22:16,2.21442
2/18/17 22:17,2.26166
2/18/17 22:18,2.22575
2/18/17 22:19,2.21802
2/18/17 22:20,2.21537
2/18/17 22:21,2.21134
2/18/17 22:22,2.21748
2/18/17 22:23,2.2282
2/18/17 22:24,2.23103
2/18/17 22:25,2.23067
2/18/17 22:26,2.22273
2/18/17 22:27,2.21992
2/18/17 22:28,2.25134
2/18/17 22:29,2.22282
2/18/17 22:30,2.21362
2/18/17 22:31,2.21458
2/18/17 22:32,2.21998
2/18/17 22:33,2.22146
2/18/17 22:34,2.21321
2/18/17 22:35,2.21326
2/18/17 22:36,2.2146
2/18/17 22:37,2.2162
2/18/17 22:38,2.22128
2/18/17 22:39,2.22782
2/18/17 22:40,2.22392
2/18/17 22:41,2.22025
2/18/17 22:42,2.21
2/18/17 22:43,2.21242
2/18/17 22:44,2.21784
2/18/17 22:45,2.23044
2/18/17 22:46,2.25238
2/18/17 22:47,2.24763
2/18/17 22:48,2.24712
2/18/17 22:49,2.28675
2/18/17 22:50,2.25778
2/18/17 22:51,2.25531
2/18/17 22:52,2.26238
2/18/17 22:53,2.26304
2/18/17 22:54,2.26759
2/18/17 22:55,2.26104
2/18/17 22:56,2.25581
2/18/17 22:57,2.25156
2/18/17 22:58,2.24936
2/18/17 22:59,2.23061
2/18/17 23:00,2.21513
2/18/17 23:01,2.22587
2/18/17 23:02,2.22803
2/18/17 23:03,2.22156
2/18/17 23:04,2.22493
2/18/17 23:05,2.27831
2/18/17 23:06,2.23367
2/18/17 23:07,2.22439
2/18/17 23:08,2.22107
2/18/17 23:09,2.22131
2/18/17 23:10,2.21943
2/18/17 23:11,2.21618
2/18/17 23:12,2.21669
2/18/17 23:13,2.21503
2/18/17 23:14,2.21688
2/18/17 23:15,2.22351
2/18/17 23:16,2.23118
2/18/17 23:17,2.21968
2/18/17 23:18,2.22535
2/18/17 23:19,2.22994
2/18/17 23:20,2.22366
2/18/17 23:21,2.22054
2/18/17 23:22,2.21907
2/18/17 23:23,2.2184
2/18/17 23:24,2.21955
2/18/17 23:25,2.21797
2/18/17 23:26,2.22245
2/18/17 23:27,2.23063
2/18/17 23:28,2.23455
2/18/17 23:29,2.22628
2/18/17 23:30,2.228
2/18/17 23:31,2.2323
2/18/17 23:32,2.22481
2/18/17 23:33,2.21184
2/18/17 23:34,2.21035
2/18/17 23:35,2.21126
2/18/17 23:36,2.21492
2/18/17 23:37,2.21627
2/18/17 23:38,2.21856
2/18/17 23:39,2.21761
2/18/17 23:40,2.22114
2/18/17 23:41,2.22599
2/18/17 23:42,2.2294
2/18/17 23:43,2.23531
2/18/17 23:44,2.23877
2/18/17 23:45,2.24371
2/18/17 23:46,2.23865
2/18/17 23:47,2.23812
2/18/17 23:48,2.25026
2/18/17 23:49,2.22921
2/18/17 23:50,2.23331
2/18/17 23:51,2.23751
2/18/17 23:52,2.24136
2/18/17 23:53,2.2505
2/18/17 23:54,2.25439
2/18/17 23:55,2.24065
2/18/17 23:56,2.22625
2/18/17 23:57,2.21587
2/18/17 23:58,2.21968
2/18/17 23:59,2.22809
2/19/17 0:00,2.23439
2/19/17 0:01,2.23502
2/19/17 0:02,2.23208
2/19/17 0:03,2.22554
2/19/17 0:04,2.22296
2/19/17 0:05,2.22227
2/19/17 0:06,2.21801
2/19/17 0:07,2.23264
2/19/17 0:08,2.24009
2/19/17 0:09,2.24445
2/19/17 0:10,2.2544
2/19/17 0:11,2.26512
2/19/17 0:12,2.26413
2/19/17 0:13,2.2595
2/19/17 0:14,2.26585
2/19/17 0:15,2.27756
2/19/17 0:16,2.28904
2/19/17 0:17,2.30053
2/19/17 0:18,2.29942
2/19/17 0:19,2.29604
2/19/17 0:20,2.29571
2/19/17 0:21,2.29145
2/19/17 0:22,2.27169
2/19/17 0:23,2.28192
2/19/17 0:24,2.26591
2/19/17 0:25,2.27443
2/19/17 0:26,2.23895
2/19/17 0:27,2.2306
2/19/17 0:28,2.2274
2/19/17 0:29,2.23934
2/19/17 0:30,2.23032
2/19/17 0:31,2.22743
2/19/17 0:32,2.21835
2/19/17 0:33,2.22436
2/19/17 0:34,2.22748
2/19/17 0:35,2.23568
2/19/17 0:36,2.24087
2/19/17 0:37,2.23925
2/19/17 0:38,2.22817
2/19/17 0:39,2.22189
2/19/17 0:40,2.2768
2/19/17 0:41,2.35499
2/19/17 0:42,2.38311
2/19/17 0:43,2.38453
2/19/17 0:44,2.37603
2/19/17 0:45,2.37787
2/19/17 0:46,2.35749
2/19/17 0:47,2.35391
2/19/17 0:48,2.39006
2/19/17 0:49,2.3772
2/19/17 0:50,2.36802
2/19/17 0:51,2.37065
2/19/17 0:52,2.39645
2/19/17 0:53,2.4148
2/19/17 0:54,2.414
2/19/17 0:55,2.4088
2/19/17 0:56,2.40107
2/19/17 0:57,2.39577
2/19/17 0:58,2.39561
2/19/17 0:59,2.40665
2/19/17 1:00,2.43121
2/19/17 1:01,2.49568
2/19/17 1:02,2.47941
2/19/17 1:03,2.46857
2/19/17 1:04,2.45541
2/19/17 1:05,2.45277
2/19/17 1:06,2.43395
2/19/17 1:07,2.43329
2/19/17 1:08,2.44039
2/19/17 1:09,2.4389
2/19/17 1:10,2.43818
2/19/17 1:11,2.46208
2/19/17 1:12,2.46522
2/19/17 1:13,2.45322
2/19/17 1:14,2.47113
2/19/17 1:15,2.54461
2/19/17 1:16,2.52635
2/19/17 1:17,2.46664
2/19/17 1:18,2.43661
2/19/17 1:19,2.42756
2/19/17 1:20,2.42118
2/19/17 1:21,2.47519
2/19/17 1:22,2.46029
2/19/17 1:23,2.43157
2/19/17 1:24,2.43195
2/19/17 1:25,2.43256
2/19/17 1:26,2.43712
2/19/17 1:27,2.4574
2/19/17 1:28,2.46703
2/19/17 1:29,2.47736
2/19/17 1:30,2.48406
2/19/17 1:31,2.4969
2/19/17 1:32,2.49138
2/19/17 1:33,2.48289
2/19/17 1:34,2.50969
2/19/17 1:35,2.55279
2/19/17 1:36,2.60619
2/19/17 1:37,2.6123
2/19/17 1:38,2.63509
2/19/17 1:39,2.76524
2/19/17 1:40,2.86979
2/19/17 1:41,2.80072
2/19/17 1:42,2.70338
2/19/17 1:43,2.6865
2/19/17 1:44,2.6869
2/19/17 1:45,2.66287
2/19/17 1:46,2.64244
2/19/17 1:47,2.63205
2/19/17 1:48,2.62929
2/19/17 1:49,2.61847
2/19/17 1:50,2.60199
2/19/17 1:51,2.63024
2/19/17 1:52,2.61561
2/19/17 1:53,2.59782
2/19/17 1:54,2.58758
2/19/17 1:55,2.58709
2/19/17 1:56,2.68061
2/19/17 1:57,2.69105
2/19/17 1:58,2.60401
2/19/17 1:59,2.59548
2/19/17 2:00,2.57592
2/19/17 2:01,2.57918
2/19/17 2:02,2.60246
2/19/17 2:03,2.59108
2/19/17 2:04,2.58337
2/19/17 2:05,2.58597
2/19/17 2:06,2.53613
2/19/17 2:07,2.54358
2/19/17 2:08,2.52336
2/19/17 2:09,2.54085
2/19/17 2:10,2.5471
2/19/17 2:11,2.54555
2/19/17 2:12,2.58445
2/19/17 2:13,2.57095
2/19/17 2:14,2.55781
2/19/17 2:15,2.55894
2/19/17 2:16,2.54917
2/19/17 2:17,2.54698
2/19/17 2:18,2.54779
2/19/17 2:19,2.54432
2/19/17 2:20,2.54309
2/19/17 2:21,2.53506
2/19/17 2:22,2.48023
2/19/17 2:23,2.47014
2/19/17 2:24,2.44265
2/19/17 2:25,2.44247
2/19/17 2:26,2.44006
2/19/17 2:27,2.40168
2/19/17 2:28,2.40841
2/19/17 2:29,2.36175
2/19/17 2:30,2.36157
2/19/17 2:31,2.36172
2/19/17 2:32,2.35943
2/19/17 2:33,2.34074
2/19/17 2:34,2.33765
2/19/17 2:35,2.34078
2/19/17 2:36,2.33591
2/19/17 2:37,2.32812
2/19/17 2:38,2.32933
2/19/17 2:39,2.33081
2/19/17 2:40,2.32904
2/19/17 2:41,2.32819
2/19/17 2:42,2.32546
2/19/17 2:43,2.32794
2/19/17 2:44,2.31167
2/19/17 2:45,2.30797
2/19/17 2:46,2.31069
2/19/17 2:47,2.30109
2/19/17 2:48,2.30547
2/19/17 2:49,2.29417
2/19/17 2:50,2.29936
2/19/17 2:51,2.30351
2/19/17 2:52,2.31291
2/19/17 2:53,2.31579
2/19/17 2:54,2.31337
2/19/17 2:55,2.32122
2/19/17 2:56,2.31017
2/19/17 2:57,2.3031
2/19/17 2:58,2.30899
2/19/17 2:59,2.31735
2/19/17 3:00,2.34268
2/19/17 3:01,2.34874
2/19/17 3:02,2.35543
2/19/17 3:03,2.3862
2/19/17 3:04,2.38225
2/19/17 3:05,2.3606
2/19/17 3:06,2.35505
2/19/17 3:07,2.36061
2/19/17 3:08,2.36289
2/19/17 3:09,2.36459
2/19/17 3:10,2.3635
2/19/17 3:11,2.37248
2/19/17 3:12,2.3683
2/19/17 3:13,2.36652
2/19/17 3:14,2.3742
2/19/17 3:15,2.36982
2/19/17 3:16,2.37096
2/19/17 3:17,2.36887
2/19/17 3:18,2.36452
2/19/17 3:19,2.36626
2/19/17 3:20,2.36771
2/19/17 3:21,2.35849
2/19/17 3:22,2.36195
2/19/17 3:23,2.3663
2/19/17 3:24,2.36836
2/19/17 3:25,2.36061
2/19/17 3:26,2.35531
2/19/17 3:27,2.36007
2/19/17 3:28,2.36612
2/19/17 3:29,2.34816
2/19/17 3:30,2.33391
2/19/17 3:31,2.33691
2/19/17 3:32,2.34115
2/19/17 3:33,2.36685
2/19/17 3:34,2.32055
2/19/17 3:35,2.32937
2/19/17 3:36,2.33692
2/19/17 3:37,2.34085
2/19/17 3:38,2.3215
2/19/17 3:39,2.32009
2/19/17 3:40,2.32298
2/19/17 3:41,2.33057
2/19/17 3:42,2.33157
2/19/17 3:43,2.31955
2/19/17 3:44,2.30826
2/19/17 3:45,2.32263
2/19/17 3:46,2.31817
2/19/17 3:47,2.30834
2/19/17 3:48,2.29399
2/19/17 3:49,2.2895
2/19/17 3:50,2.2897
2/19/17 3:51,2.29116
2/19/17 3:52,2.28862
2/19/17 3:53,2.28758
2/19/17 3:54,2.28082
2/19/17 3:55,2.27081
2/19/17 3:56,2.26504
2/19/17 3:57,2.26735
2/19/17 3:58,2.32238
2/19/17 3:59,2.27396
2/19/17 4:00,2.27662
2/19/17 4:01,2.27443
2/19/17 4:02,2.27512
2/19/17 4:03,2.27791
2/19/17 4:04,2.28936
2/19/17 4:05,2.28878
2/19/17 4:06,2.27835
2/19/17 4:07,2.27547
2/19/17 4:08,2.28016
2/19/17 4:09,2.30425
2/19/17 4:10,2.30286
2/19/17 4:11,2.31245
2/19/17 4:12,2.30881
2/19/17 4:13,2.29796
2/19/17 4:14,2.28692
2/19/17 4:15,2.29183
2/19/17 4:16,2.28655
2/19/17 4:17,2.27842
2/19/17 4:18,2.27804
2/19/17 4:19,2.29368
2/19/17 4:20,2.30647
2/19/17 4:21,2.31054
2/19/17 4:22,2.31085
2/19/17 4:23,2.31424
2/19/17 4:24,2.31388
2/19/17 4:25,2.317
2/19/17 4:26,2.3137
2/19/17 4:27,2.31433
2/19/17 4:28,2.31233
2/19/17 4:29,2.32154
2/19/17 4:30,2.34565
2/19/17 4:31,2.32507
2/19/17 4:32,2.3214
2/19/17 4:33,2.32856
2/19/17 4:34,2.33256
2/19/17 4:35,2.34224
2/19/17 4:36,2.34465
2/19/17 4:37,2.34716
2/19/17 4:38,2.37952
2/19/17 4:39,2.38099
2/19/17 4:40,2.41896
2/19/17 4:41,2.43247
2/19/17 4:42,2.41828
2/19/17 4:43,2.42089
2/19/17 4:44,2.42346
2/19/17 4:45,2.43227
2/19/17 4:46,2.4078
2/19/17 4:47,2.40139
2/19/17 4:48,2.39784
2/19/17 4:49,2.40561
2/19/17 4:50,2.41968
2/19/17 4:51,2.42774
2/19/17 4:52,2.43307
2/19/17 4:53,2.43848
2/19/17 4:54,2.43774
2/19/17 4:55,2.43727
2/19/17 4:56,2.46154
2/19/17 4:57,2.48223
2/19/17 4:58,2.4615
2/19/17 4:59,2.45997
2/19/17 5:00,2.45905
2/19/17 5:01,2.4561
2/19/17 5:02,2.45993
2/19/17 5:03,2.45305
2/19/17 5:04,2.44513
2/19/17 5:05,2.45061
2/19/17 5:06,2.43218
2/19/17 5:07,2.41036
2/19/17 5:08,2.40841
2/19/17 5:09,2.4277
2/19/17 5:10,2.42996
2/19/17 5:11,2.42722
2/19/17 5:12,2.4171
2/19/17 5:13,2.40977
2/19/17 5:14,2.41097
2/19/17 5:15,2.4072
2/19/17 5:16,2.40439
2/19/17 5:17,2.40604
2/19/17 5:18,2.41314
2/19/17 5:19,2.46699
2/19/17 5:20,2.43077
2/19/17 5:21,2.436
2/19/17 5:22,2.43611
2/19/17 5:23,2.43248
2/19/17 5:24,2.48517
2/19/17 5:25,2.43212
2/19/17 5:26,2.44187
2/19/17 5:27,2.43923
2/19/17 5:28,2.43512
2/19/17 5:29,2.46255
2/19/17 5:30,2.4289
2/19/17 5:31,2.41967
2/19/17 5:32,2.41574
2/19/17 5:33,2.41119
2/19/17 5:34,2.4296
2/19/17 5:35,2.41636
2/19/17 5:36,2.39809
2/19/17 5:37,2.39721
2/19/17 5:38,2.40104
2/19/17 5:39,2.46638
2/19/17 5:40,2.41057
2/19/17 5:41,2.41061
2/19/17 5:42,2.40586
2/19/17 5:43,2.40398
2/19/17 5:44,2.46107
2/19/17 5:45,2.41712
2/19/17 5:46,2.4109
2/19/17 5:47,2.43332
2/19/17 5:48,2.46411
2/19/17 5:49,2.48512
2/19/17 5:50,2.52487
2/19/17 5:51,2.51237
2/19/17 5:52,2.48278
2/19/17 5:53,2.48494
2/19/17 5:54,2.49333
2/19/17 5:55,2.50699
2/19/17 5:56,2.4716
2/19/17 5:57,2.46879
2/19/17 5:58,2.4559
2/19/17 5:59,2.45061
2/19/17 6:00,2.45521
2/19/17 6:01,2.46475
2/19/17 6:02,2.46049
2/19/17 6:03,2.44689
2/19/17 6:04,2.44484
2/19/17 6:05,2.43919
2/19/17 6:06,2.43704
2/19/17 6:07,2.44466
2/19/17 6:08,2.46364
2/19/17 6:09,2.45584
2/19/17 6:10,2.4598
2/19/17 6:11,2.44882
2/19/17 6:12,2.43652
2/19/17 6:13,2.42669
2/19/17 6:14,2.42942
2/19/17 6:15,2.43317
2/19/17 6:16,2.4263
2/19/17 6:17,2.4245
2/19/17 6:18,2.42541
2/19/17 6:19,2.43451
2/19/17 6:20,2.42965
2/19/17 6:21,2.42465
2/19/17 6:22,2.4245
2/19/17 6:23,2.42663
2/19/17 6:24,2.43522
2/19/17 6:25,2.45996
2/19/17 6:26,2.48358
2/19/17 6:27,2.51697
2/19/17 6:28,2.53797
2/19/17 6:29,2.54552
2/19/17 6:30,2.53274
2/19/17 6:31,2.46356
2/19/17 6:32,2.45354
2/19/17 6:33,2.45893
2/19/17 6:34,2.45467
2/19/17 6:35,2.4602
2/19/17 6:36,2.46489
2/19/17 6:37,2.43014
2/19/17 6:38,2.42971
2/19/17 6:39,2.42358
2/19/17 6:40,2.4221
2/19/17 6:41,2.42223
2/19/17 6:42,2.42657
2/19/17 6:43,2.42571
2/19/17 6:44,2.42654
2/19/17 6:45,2.42514
2/19/17 6:46,2.43132
2/19/17 6:47,2.43112
2/19/17 6:48,2.43931
2/19/17 6:49,2.44031
2/19/17 6:50,2.43927
2/19/17 6:51,2.43586
2/19/17 6:52,2.42441
2/19/17 6:53,2.43302
2/19/17 6:54,2.4295
2/19/17 6:55,2.42502
2/19/17 6:56,2.42119
2/19/17 6:57,2.42132
2/19/17 6:58,2.42729
2/19/17 6:59,2.43164
2/19/17 7:00,2.43358
2/19/17 7:01,2.42697
2/19/17 7:02,2.41638
2/19/17 7:03,2.407
2/19/17 7:04,2.40844
2/19/17 7:05,2.40648
2/19/17 7:06,2.39987
2/19/17 7:07,2.39877
2/19/17 7:08,2.39061
2/19/17 7:09,2.38434
2/19/17 7:10,2.39262
2/19/17 7:11,2.41258
2/19/17 7:12,2.41496
2/19/17 7:13,2.42831
2/19/17 7:14,2.42766
2/19/17 7:15,2.43826
2/19/17 7:16,2.44608
2/19/17 7:17,2.44697
2/19/17 7:18,2.45195
2/19/17 7:19,2.45259
2/19/17 7:20,2.45002
2/19/17 7:21,2.44148
2/19/17 7:22,2.43574
2/19/17 7:23,2.43756
2/19/17 7:24,2.41898
2/19/17 7:25,2.41438
2/19/17 7:26,2.43461
2/19/17 7:27,2.44285
2/19/17 7:28,2.46962
2/19/17 7:29,2.51877
2/19/17 7:30,2.5026
2/19/17 7:31,2.47966
2/19/17 7:32,2.46889
2/19/17 7:33,2.48159
2/19/17 7:34,2.48894
2/19/17 7:35,2.51017
2/19/17 7:36,2.50865
2/19/17 7:37,2.50549
2/19/17 7:38,2.50761
2/19/17 7:39,2.49924
2/19/17 7:40,2.48435
2/19/17 7:41,2.46799
2/19/17 7:42,2.46618
2/19/17 7:43,2.45973
2/19/17 7:44,2.4522
2/19/17 7:45,2.44344
2/19/17 7:46,2.44995
2/19/17 7:47,2.45827
2/19/17 7:48,2.45762
2/19/17 7:49,2.44872
2/19/17 7:50,2.44224
2/19/17 7:51,2.44377
2/19/17 7:52,2.45906
2/19/17 7:53,2.46514
2/19/17 7:54,2.46618
2/19/17 7:55,2.46627
2/19/17 7:56,2.47365
2/19/17 7:57,2.46964
2/19/17 7:58,2.46056
2/19/17 7:59,2.46606
2/19/17 8:00,2.46289
2/19/17 8:01,2.465
2/19/17 8:02,2.49471
2/19/17 8:03,2.47255
2/19/17 8:04,2.48846
2/19/17 8:05,2.48726
2/19/17 8:06,2.48212
2/19/17 8:07,2.46859
2/19/17 8:08,2.46506
2/19/17 8:09,2.45775
2/19/17 8:10,2.47554
2/19/17 8:11,2.4748
2/19/17 8:12,2.46487
2/19/17 8:13,2.46747
2/19/17 8:14,2.48661
2/19/17 8:15,2.51971
2/19/17 8:16,2.51897
2/19/17 8:17,2.5069
2/19/17 8:18,2.49065
2/19/17 8:19,2.50841
2/19/17 8:20,2.5043
2/19/17 8:21,2.49897
2/19/17 8:22,2.46034
2/19/17 8:23,2.45959
2/19/17 8:24,2.45467
2/19/17 8:25,2.45241
2/19/17 8:26,2.46957
2/19/17 8:27,2.44442
2/19/17 8:28,2.30016
2/19/17 8:29,2.28405
2/19/17 8:30,2.33712
2/19/17 8:31,2.36077
2/19/17 8:32,2.34668
2/19/17 8:33,2.32737
2/19/17 8:34,2.3442
2/19/17 8:35,2.37421
2/19/17 8:36,2.3974
2/19/17 8:37,2.41991
2/19/17 8:38,2.45202
2/19/17 8:39,2.41878
2/19/17 8:40,2.39879
2/19/17 8:41,2.39826
2/19/17 8:42,2.39084
2/19/17 8:43,2.39745
2/19/17 8:44,2.40956
2/19/17 8:45,2.38964
2/19/17 8:46,2.39583
2/19/17 8:47,2.38826
2/19/17 8:48,2.39315
2/19/17 8:49,2.3986
2/19/17 8:50,2.40965
2/19/17 8:51,2.41279
2/19/17 8:52,2.42163
2/19/17 8:53,2.41873
2/19/17 8:54,2.41608
2/19/17 8:55,2.41139
2/19/17 8:56,2.41339
2/19/17 8:57,2.41114
2/19/17 8:58,2.3755
